id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z,phase
1632,0.031,-1544.0,-8668.0,15536.0,-29.04,4.96,0.0,-29.13,5.65,29.74,0
1633,0.031,212.0,-4764.0,17268.0,-15.42,-0.68,0.0,-29.61,5.48,29.08,0
1634,0.032,-1392.0,-8964.0,14996.0,-30.76,4.56,0.0,-29.91,5.55,28.99,0
1635,0.031,-1560.0,-8808.0,15588.0,-29.35,4.98,0.0,-30.09,5.58,28.89,0
1636,0.031,-1348.0,-9016.0,14904.0,-31.07,4.43,0.0,-30.35,5.56,28.78,0
1637,0.032,-1564.0,-9264.0,15596.0,-30.58,4.93,0.0,-30.54,5.59,28.71,0
1638,0.031,-1340.0,-9260.0,15116.0,-31.39,4.32,0.0,-30.78,5.57,28.61,0
1639,0.032,-476.0,-8792.0,15748.0,-29.16,1.51,0.0,-31.79,5.69,28.26,0
1640,0.031,-1632.0,-8928.0,14984.0,-30.64,5.35,0.0,-32.0,5.76,28.1,0
1641,0.031,-1416.0,-9276.0,14940.0,-31.72,4.6,0.0,-32.31,5.7,28.01,0
1642,0.032,-1440.0,-9544.0,15160.0,-32.08,4.6,0.0,-32.38,5.68,27.98,0
1643,0.032,-1236.0,-9460.0,14852.0,-32.41,4.02,0.0,-32.46,5.61,27.96,0
1644,0.029999997,-1548.0,-9724.0,15004.0,-32.81,4.95,0.0,-32.78,5.57,27.92,0
1645,0.032,-1280.0,-9660.0,14888.0,-32.88,4.13,0.0,-33.15,5.56,27.83,0
1646,0.032,-1524.0,-9696.0,14920.0,-32.88,4.9,0.0,-33.66,5.56,27.72,0
1647,0.032,-1548.0,-9432.0,15220.0,-31.66,4.94,0.0,-34.13,5.47,27.61,0
1648,0.029999997,-1292.0,-10380.0,14184.0,-36.08,4.2,0.0,-34.51,5.45,27.56,0
1649,0.032,-1464.0,-10300.0,14176.0,-35.86,4.78,0.0,-34.91,5.48,27.53,0
1650,0.032,-1416.0,-10396.0,14424.0,-35.65,4.55,0.0,-35.23,5.46,27.49,0
1651,0.032,-1232.0,-10364.0,14192.0,-36.04,4.01,0.0,-35.57,5.46,27.46,0
1652,0.031,-1340.0,-10504.0,14196.0,-36.38,4.34,0.0,-35.85,5.46,27.45,0
1653,0.032,-1404.0,-10608.0,14236.0,-36.56,4.52,0.0,-36.17,5.45,27.4,0
1654,0.032,-1388.0,-10564.0,14216.0,-36.49,4.48,0.0,-36.58,5.44,27.37,0
1655,0.032,-1340.0,-11192.0,14100.0,-38.32,4.26,0.0,-37.12,5.59,27.29,0
1656,0.031,-1436.0,-10908.0,13916.0,-37.94,4.64,0.0,-37.45,5.63,27.25,0
1657,0.032,-1436.0,-10820.0,13792.0,-37.96,4.68,0.0,-37.68,5.65,27.21,0
1658,0.032,-1332.0,-10892.0,13688.0,-38.38,4.35,0.0,-37.95,5.65,27.18,0
1659,0.032,-1444.0,-11032.0,13764.0,-38.56,4.68,0.0,-38.24,5.68,27.12,0
1660,0.031,-1268.0,-10920.0,13488.0,-38.87,4.18,0.0,-38.57,5.66,27.06,0
1661,0.032,-1400.0,-11200.0,13492.0,-39.55,4.56,0.0,-38.96,5.69,27.01,0
1662,0.032,-1376.0,-11252.0,13556.0,-39.55,4.47,0.0,-39.32,5.71,26.97,0
1663,0.031,-1440.0,-11264.0,13560.0,-39.56,4.67,0.0,-39.73,5.72,26.91,0
1664,0.032,-1480.0,-11648.0,13404.0,-40.82,4.76,0.0,-40.1,5.75,26.86,0
1665,0.032,-1456.0,-11276.0,13264.0,-40.2,4.78,0.0,-40.38,5.75,26.82,0
1666,0.032,-1376.0,-11572.0,13504.0,-40.45,4.42,0.0,-40.73,5.72,26.79,0
1667,0.031,-1384.0,-11824.0,12332.0,-43.62,4.63,0.0,-41.18,5.73,26.76,0
1668,0.032,-132.0,-12104.0,13824.0,-41.2,0.41,0.0,-43.22,5.96,26.28,0
1669,0.032,-1448.0,-11788.0,12940.0,-42.16,4.73,0.0,-43.59,5.96,26.2,0
1670,0.032,-1268.0,-12128.0,12580.0,-43.81,4.15,0.0,-43.85,5.94,26.15,0
1671,0.031,-1548.0,-12136.0,12976.0,-42.88,4.98,0.0,-43.78,5.88,26.11,0
1672,0.032,-1084.0,-11744.0,12340.0,-43.47,3.64,0.0,-43.86,5.76,26.07,0
1673,0.032,-1352.0,-12356.0,13028.0,-43.33,4.31,0.0,-43.97,5.72,26.03,0
1674,0.032,-1372.0,-12048.0,12632.0,-43.48,4.49,0.0,-44.17,5.7,26.0,0
1675,0.029999997,-1500.0,-12376.0,12796.0,-43.85,4.82,0.0,-44.42,5.7,25.96,0
1676,0.032,-1280.0,-12276.0,12372.0,-44.62,4.2,0.0,-44.73,5.67,25.89,0
1677,0.032,-2972.0,-14944.0,12660.0,-48.97,8.63,0.0,-45.51,5.88,25.65,0
1678,0.032,-1308.0,-12260.0,12004.0,-45.44,4.36,0.0,-45.89,5.86,25.56,0
1679,0.031,-1324.0,-12376.0,12240.0,-45.15,4.35,0.0,-46.19,5.83,25.53,0
1680,0.032,-1428.0,-12488.0,12244.0,-45.37,4.67,0.0,-46.44,5.77,25.44,0
1681,0.032,-1260.0,-12356.0,11976.0,-45.74,4.19,0.0,-46.64,5.69,25.39,0
1682,0.032,-1304.0,-12720.0,11952.0,-46.61,4.27,0.0,-46.83,5.6,25.36,0
1683,0.031,-1276.0,-12608.0,11880.0,-46.54,4.21,0.0,-46.92,5.53,25.31,0
1684,0.032,-1300.0,-12424.0,12004.0,-45.82,4.3,0.0,-46.98,5.49,25.26,0
1685,0.032,-1264.0,-12548.0,12004.0,-46.11,4.16,0.0,-47.1,5.44,25.22,0
1686,0.032,-1248.0,-12736.0,11896.0,-46.8,4.1,0.0,-47.15,5.38,25.18,0
1687,0.031,-1240.0,-12288.0,11888.0,-45.79,4.15,0.0,-47.17,5.37,25.16,0
1688,0.032,-1420.0,-12844.0,12120.0,-46.47,4.6,0.0,-47.36,5.37,25.12,0
1689,0.032,-1200.0,-12704.0,11828.0,-46.9,3.95,0.0,-47.51,5.34,25.07,0
1690,0.032,-1288.0,-12752.0,11820.0,-47.0,4.24,0.0,-47.63,5.31,25.04,0
1691,0.031,-1228.0,-12944.0,11808.0,-47.47,4.01,0.0,-47.82,5.28,25.02,0
1692,0.032,-1312.0,-12800.0,11616.0,-47.6,4.34,0.0,-48.04,5.29,24.99,0
1693,0.032,-1328.0,-12856.0,11496.0,-48.01,4.4,0.0,-48.33,5.32,24.94,0
1694,0.032,-1128.0,-12984.0,11604.0,-48.08,3.71,0.0,-48.61,5.32,24.9,0
1695,0.031,-1224.0,-13140.0,11524.0,-48.59,4.01,0.0,-48.76,5.36,24.9,0
1696,0.032,-1176.0,-12980.0,11664.0,-47.91,3.86,0.0,-48.96,5.39,24.89,0
1697,0.032,-1372.0,-13100.0,11584.0,-48.32,4.49,0.0,-49.31,5.44,24.86,0
1698,0.031,-1388.0,-13156.0,11368.0,-48.96,4.56,0.0,-49.71,5.48,24.8,0
1699,0.032,-1244.0,-13108.0,11252.0,-49.18,4.12,0.0,-49.98,5.49,24.77,0
1700,0.032,-1096.0,-13060.0,11104.0,-49.49,3.66,0.0,-50.35,5.5,24.73,0
1701,0.068,-1368.0,-13444.0,10960.0,-50.59,4.51,0.0,-50.87,5.62,24.65,0
1702,0.067,-1328.0,-13496.0,10776.0,-51.18,4.4,0.0,-51.2,5.67,24.58,0
1703,0.067,-1380.0,-13544.0,10836.0,-51.11,4.55,0.0,-51.58,5.7,24.51,0
1704,0.067,-1352.0,-13584.0,10780.0,-51.35,4.46,0.0,-52.02,5.71,24.42,0
1705,0.068,-1348.0,-13576.0,10844.0,-51.17,4.44,0.0,-52.3,5.75,24.32,0
1706,0.067,-1320.0,-13768.0,10624.0,-52.13,4.34,0.0,-52.51,5.75,24.26,0
1707,0.068,-1312.0,-13856.0,10440.0,-52.79,4.32,0.0,-52.57,5.7,24.22,0
1708,0.068,-1320.0,-13792.0,10312.0,-52.99,4.38,0.0,-52.43,5.69,24.14,0
1709,0.067,-1280.0,-13664.0,10652.0,-51.86,4.23,0.0,-52.06,5.64,24.09,0
1710,0.067,-1268.0,-13720.0,10740.0,-51.75,4.16,0.0,-51.31,5.51,24.07,0
1711,0.032,-1148.0,-13328.0,10924.0,-50.51,3.81,0.0,-50.9,5.38,24.06,0
1712,0.031,-1324.0,-13504.0,10924.0,-50.82,4.36,0.0,-50.69,5.28,24.03,0
1713,0.032,-1164.0,-13464.0,10868.0,-50.93,3.85,0.0,-50.33,5.13,24.0,0
1714,0.032,-1196.0,-13436.0,11080.0,-50.33,3.93,0.0,-49.81,5.0,23.98,0
1715,0.031,-1188.0,-13220.0,10996.0,-50.08,3.95,0.0,-49.42,4.87,23.93,0
1716,0.032,-1032.0,-13264.0,11060.0,-50.06,3.42,0.0,-49.06,4.74,23.92,0
1717,0.032,-968.0,-13056.0,11352.0,-48.89,3.2,0.0,-48.7,4.64,23.94,0
1718,0.032,-1480.0,-12216.0,11620.0,-46.2,5.02,0.0,-47.95,4.76,24.08,0
1719,0.031,-1136.0,-12352.0,11276.0,-47.46,3.89,0.0,-47.56,4.68,24.12,0
1720,0.032,-1384.0,-13252.0,11992.0,-47.67,4.43,0.0,-47.28,4.59,24.1,0
1721,0.032,-828.0,-12836.0,11600.0,-47.82,2.74,0.0,-46.88,4.45,24.13,0
1722,0.032,-1148.0,-12996.0,12028.0,-47.09,3.71,0.0,-46.43,4.39,24.14,0
1723,0.031,-1012.0,-12708.0,11792.0,-47.04,3.34,0.0,-46.21,4.33,24.14,0
1724,0.032,-1200.0,-12628.0,12248.0,-45.74,3.9,0.0,-45.97,4.27,24.14,0
1725,0.032,-1020.0,-12704.0,11884.0,-46.81,3.36,0.0,-45.51,4.17,24.17,0
1726,0.032,-1092.0,-12252.0,12448.0,-44.44,3.58,0.0,-45.05,4.13,24.3,0
1727,0.031,-1032.0,-12332.0,12244.0,-45.1,3.4,0.0,-44.85,4.07,24.33,0
1728,0.031,-1248.0,-12424.0,12324.0,-45.09,4.08,0.0,-44.56,4.03,24.37,0
1729,0.032,-1208.0,-12176.0,12372.0,-44.41,3.98,0.0,-44.29,4.02,24.43,0
1730,0.032,-1204.0,-12340.0,12696.0,-44.06,3.89,0.0,-43.98,3.99,24.46,0
1731,0.031,-1028.0,-12188.0,12444.0,-44.31,3.38,0.0,-43.74,3.93,24.46,0
1732,0.032,-956.0,-12220.0,12560.0,-44.13,3.12,0.0,-43.48,3.87,24.49,0
1733,0.032,-1148.0,-11964.0,12480.0,-43.67,3.8,0.0,-43.26,3.86,24.52,0
1734,0.032,-1320.0,-11876.0,12836.0,-42.63,4.32,0.0,-42.94,3.84,24.54,0
1735,0.031,-1128.0,-11960.0,12752.0,-43.05,3.69,0.0,-42.74,3.77,24.54,0
1736,0.032,-1136.0,-12092.0,12928.0,-42.98,3.67,0.0,-42.59,3.74,24.56,0
1737,0.032,-1112.0,-12000.0,12760.0,-43.13,3.63,0.0,-42.33,3.73,24.6,0
1738,0.032,-1260.0,-11884.0,12852.0,-42.62,4.12,0.0,-42.15,3.73,24.64,0
1739,0.031,-1064.0,-11668.0,12876.0,-42.09,3.5,0.0,-41.9,3.71,24.67,0
1740,0.032,-1224.0,-11724.0,13304.0,-41.27,3.95,0.0,-41.6,3.64,24.73,0
1741,0.032,-1276.0,-11512.0,13204.0,-40.95,4.17,0.0,-41.23,3.68,24.78,0
1742,0.032,-1256.0,-11568.0,13176.0,-41.15,4.1,0.0,-41.0,3.68,24.8,0
1743,0.031,-1248.0,-11604.0,13312.0,-40.95,4.04,0.0,-40.81,3.67,24.8,0
1744,0.032,-1184.0,-11272.0,13408.0,-39.94,3.87,0.0,-40.52,3.63,24.82,0
1745,0.032,-1152.0,-11268.0,13228.0,-40.32,3.79,0.0,-40.26,3.63,24.84,0
1746,0.032,-1016.0,-11216.0,12936.0,-40.84,3.4,0.0,-40.01,3.64,24.89,0
1747,0.031,-1324.0,-11380.0,13512.0,-39.97,4.29,0.0,-39.83,3.65,24.88,0
1748,0.032,-1212.0,-11588.0,13468.0,-40.59,3.9,0.0,-39.76,3.63,24.86,0
1749,0.032,-1152.0,-11120.0,13316.0,-39.76,3.8,0.0,-39.65,3.63,24.85,0
1750,0.032,-1184.0,-11460.0,13528.0,-40.16,3.82,0.0,-39.51,3.62,24.87,0
1751,0.031,-1100.0,-11344.0,13552.0,-39.84,3.56,0.0,-39.36,3.62,24.9,0
1752,0.032,-1104.0,-11008.0,13552.0,-38.99,3.62,0.0,-39.24,3.62,24.91,0
1753,0.032,-1352.0,-10988.0,13780.0,-38.43,4.39,0.0,-39.12,3.62,24.9,0
1754,0.031,-1268.0,-11308.0,13460.0,-39.91,4.13,0.0,-39.08,3.62,24.89,0
1755,0.032,-1016.0,-11208.0,13556.0,-39.5,3.31,0.0,-38.97,3.62,24.9,0
1756,0.032,-1280.0,-11216.0,13748.0,-39.09,4.13,0.0,-38.89,3.63,24.89,0
1757,0.032,-1172.0,-11024.0,13652.0,-38.82,3.82,0.0,-38.8,3.6,24.89,0
1758,0.031,-1160.0,-10932.0,13628.0,-38.63,3.8,0.0,-38.67,3.62,24.89,0
1759,0.032,-1124.0,-11040.0,13772.0,-38.62,3.64,0.0,-38.46,3.6,24.91,0
1760,0.031,-1468.0,-11204.0,12144.0,-42.49,5.08,0.0,-38.49,3.77,24.97,0
1761,0.032,-1168.0,-11024.0,13972.0,-38.18,3.75,0.0,-38.16,3.73,24.99,0
1762,0.031,-1212.0,-11024.0,13872.0,-38.37,3.91,0.0,-37.93,3.69,25.0,0
1763,0.032,-1272.0,-10716.0,14240.0,-36.85,4.08,0.0,-37.67,3.64,25.02,0
1764,0.032,-2128.0,-13616.0,14208.0,-43.46,6.17,0.0,-37.4,3.68,25.18,0
1765,0.032,-1068.0,-10528.0,13844.0,-37.17,3.51,0.0,-37.1,3.64,25.21,0
1766,0.031,-1160.0,-10520.0,14268.0,-36.31,3.74,0.0,-36.82,3.59,25.22,0
1767,0.032,-872.0,-10180.0,13988.0,-35.99,2.89,0.0,-36.45,3.49,25.32,0
1768,0.032,-1168.0,-10504.0,14516.0,-35.8,3.73,0.0,-36.15,3.47,25.36,0
1769,0.032,-304.0,-8408.0,14332.0,-30.39,1.05,0.0,-35.36,3.31,25.54,0
1770,0.029999997,-1248.0,-10048.0,14700.0,-34.26,4.01,0.0,-35.17,3.28,25.53,0
1771,0.032,-1148.0,-10136.0,14328.0,-35.19,3.74,0.0,-35.06,3.24,25.51,0
1772,0.032,-1084.0,-10372.0,14520.0,-35.46,3.48,0.0,-34.87,3.24,25.53,0
1773,0.032,-1032.0,-9980.0,14360.0,-34.73,3.38,0.0,-34.64,3.24,25.55,0
1774,0.031,-1160.0,-10380.0,14424.0,-35.65,3.73,0.0,-34.45,3.24,25.62,0
1775,0.032,-1300.0,-10168.0,14792.0,-34.4,4.14,0.0,-34.28,3.25,25.63,0
1776,0.032,-1152.0,-10004.0,14552.0,-34.42,3.73,0.0,-34.07,3.2,25.7,0
1777,0.032,-1044.0,-10076.0,14708.0,-34.35,3.35,0.0,-33.87,3.15,25.77,0
1778,0.031,-1164.0,-9956.0,14836.0,-33.78,3.73,0.0,-33.68,3.13,25.81,0
1779,0.032,-1124.0,-9864.0,14672.0,-33.84,3.64,0.0,-33.46,3.1,25.85,0
1780,0.031,-1064.0,-9612.0,14476.0,-33.51,3.5,0.0,-33.25,3.08,25.88,0
1781,0.032,-1212.0,-9788.0,14752.0,-33.48,3.92,0.0,-33.09,3.07,25.89,0
1782,0.031,-1016.0,-9652.0,14692.0,-33.24,3.31,0.0,-32.82,3.06,25.95,0
1783,0.032,-1224.0,-9432.0,14720.0,-32.56,4.0,0.0,-32.54,3.07,26.01,0
1784,0.031,-1068.0,-9832.0,15028.0,-33.13,3.4,0.0,-32.37,3.03,26.05,0
1785,0.031,-1068.0,-9632.0,15172.0,-32.35,3.4,0.0,-32.2,2.99,26.11,0
1786,0.032,-988.0,-9500.0,14844.0,-32.56,3.21,0.0,-31.97,2.97,26.18,0
1787,0.031,-1240.0,-9380.0,15124.0,-31.72,3.99,0.0,-31.85,3.0,26.2,0
1788,0.032,-1260.0,-9596.0,15312.0,-31.99,3.99,0.0,-31.72,2.97,26.21,0
1789,0.031,-1044.0,-9392.0,14868.0,-32.22,3.4,0.0,-31.48,3.0,26.25,0
1790,0.031,-1236.0,-9240.0,15132.0,-31.32,3.99,0.0,-31.31,3.02,26.26,0
1791,0.032,-992.0,-9404.0,15272.0,-31.57,3.17,0.0,-31.18,2.98,26.29,0
1792,0.032,-1028.0,-9428.0,15368.0,-31.47,3.26,0.0,-30.9,2.95,26.34,0
1793,0.029999997,-1016.0,-8956.0,15024.0,-30.74,3.32,0.0,-30.76,2.95,26.33,0
1794,0.032,-1184.0,-9348.0,15516.0,-30.99,3.74,0.0,-30.61,2.93,26.35,0
1795,0.032,-980.0,-8972.0,15148.0,-30.59,3.19,0.0,-30.39,2.93,26.36,0
1796,0.031,-1064.0,-8996.0,15352.0,-30.31,3.42,0.0,-30.2,2.9,26.35,0
1797,0.031,-932.0,-8912.0,15248.0,-30.26,3.02,0.0,-30.06,2.88,26.34,0
1798,0.031,-1008.0,-8864.0,15464.0,-29.77,3.24,0.0,-29.76,2.85,26.35,0
1799,0.032,-1060.0,-8772.0,15572.0,-29.34,3.39,0.0,-29.6,2.8,26.35,0
1800,0.031,-920.0,-8988.0,15516.0,-30.04,2.94,0.0,-29.5,2.75,26.33,0
1801,0.031,-908.0,-8740.0,15508.0,-29.36,2.92,0.0,-29.19,2.69,26.37,0
1802,0.032,-1044.0,-8700.0,15732.0,-28.89,3.32,0.0,-28.86,2.67,26.4,0
1803,0.032,-1076.0,-8156.0,15676.0,-27.43,3.48,0.0,-28.32,2.58,26.39,0
1804,0.029999997,-1136.0,-8588.0,15796.0,-28.47,3.62,0.0,-28.11,2.51,26.4,0
1805,0.032,-968.0,-8376.0,15588.0,-28.2,3.13,0.0,-28.06,2.46,26.36,0
1806,0.032,-756.0,-8316.0,15976.0,-27.47,2.4,0.0,-27.73,2.4,26.37,0
1807,0.031,-868.0,-8216.0,15768.0,-27.49,2.79,0.0,-27.35,2.35,26.42,0
1808,0.029999997,-852.0,-8172.0,15752.0,-27.39,2.75,0.0,-27.17,2.32,26.41,0
1809,0.032,-860.0,-8112.0,15908.0,-26.98,2.76,0.0,-26.97,2.27,26.42,0
1810,0.031,-812.0,-8232.0,15760.0,-27.55,2.61,0.0,-26.83,2.25,26.43,0
1811,0.032,-836.0,-8140.0,16252.0,-26.57,2.63,0.0,-26.49,2.2,26.46,0
1812,0.029999997,-832.0,-8140.0,16400.0,-26.37,2.6,0.0,-26.24,2.13,26.48,0
1813,0.032,-832.0,-8012.0,16220.0,-26.26,2.63,0.0,-26.01,2.09,26.51,0
1814,0.031,-812.0,-7920.0,15992.0,-26.32,2.61,0.0,-25.85,2.08,26.53,0
1815,0.031,-788.0,-7892.0,16260.0,-25.86,2.5,0.0,-25.58,2.03,26.57,0
1816,0.031,-844.0,-7900.0,16208.0,-25.95,2.68,0.0,-25.35,1.99,26.59,0
1817,0.032,-740.0,-7636.0,16192.0,-25.23,2.37,0.0,-25.2,1.97,26.6,0
1818,0.031,-740.0,-7492.0,16316.0,-24.64,2.36,0.0,-24.85,1.91,26.63,0
1819,0.031,-604.0,-7580.0,16460.0,-24.71,1.91,0.0,-24.63,1.87,26.66,0
1820,0.031,-776.0,-7452.0,16368.0,-24.45,2.47,0.0,-24.5,1.86,26.66,0
1821,0.032,-580.0,-7420.0,16368.0,-24.37,1.85,0.0,-24.24,1.81,26.68,0
1822,0.031,-716.0,-7512.0,16636.0,-24.28,2.25,0.0,-24.12,1.79,26.68,0
1823,0.029999997,-600.0,-7412.0,16444.0,-24.25,1.91,0.0,-23.93,1.74,26.7,0
1824,0.032,-720.0,-7292.0,16372.0,-23.99,2.3,0.0,-23.67,1.73,26.74,0
1825,0.031,-704.0,-7456.0,16484.0,-24.32,2.23,0.0,-23.57,1.71,26.76,0
1826,0.032,-620.0,-7212.0,16284.0,-23.87,1.99,0.0,-23.36,1.67,26.81,0
1827,0.029999997,-520.0,-7044.0,16400.0,-23.23,1.67,0.0,-23.02,1.63,26.88,0
1828,0.032,-684.0,-6992.0,16548.0,-22.89,2.18,0.0,-22.81,1.6,26.92,0
1829,0.031,-676.0,-7172.0,16740.0,-23.18,2.13,0.0,-22.63,1.55,26.93,0
1830,0.031,-468.0,-6892.0,16464.0,-22.71,1.5,0.0,-22.29,1.49,26.97,0
1831,0.031,-756.0,-6708.0,16676.0,-21.89,2.41,0.0,-21.96,1.47,26.99,0
1832,0.032,-540.0,-6704.0,16624.0,-21.95,1.73,0.0,-21.52,1.4,27.03,0
1833,0.031,-524.0,-6628.0,16624.0,-21.73,1.68,0.0,-21.19,1.36,27.02,0
1834,0.031,-556.0,-6440.0,16936.0,-20.81,1.76,0.0,-20.7,1.33,27.01,0
1835,0.031,-412.0,-6280.0,16700.0,-20.6,1.32,0.0,-19.89,1.23,26.96,0
1836,0.032,-532.0,-6200.0,16948.0,-20.08,1.69,0.0,-19.42,1.17,26.94,0
1837,0.031,-620.0,-5844.0,17284.0,-18.67,1.95,0.0,-19.08,1.12,26.95,0
1838,0.031,-364.0,-5948.0,17004.0,-19.28,1.16,0.0,-18.84,1.05,26.92,0
1839,0.031,-532.0,-5940.0,17352.0,-18.89,1.66,0.0,-18.28,1.01,26.91,0
1840,0.031,-400.0,-5556.0,17100.0,-18.0,1.27,0.0,-17.64,0.96,26.87,0
1841,0.031,-524.0,-5664.0,17388.0,-18.03,1.64,0.0,-17.26,0.93,26.89,0
1842,0.031,-304.0,-5392.0,17240.0,-17.37,0.96,0.0,-17.03,0.9,26.89,0
1843,0.032,-440.0,-5292.0,17356.0,-16.95,1.39,0.0,-16.95,0.89,26.88,0
1844,0.031,-408.0,-5384.0,17352.0,-17.23,1.29,0.0,-16.27,0.85,26.88,0
1845,0.031,-364.0,-5204.0,17572.0,-16.49,1.14,0.0,-15.79,0.79,26.88,0
1846,0.031,692.0,-3460.0,21184.0,-9.27,-1.85,0.0,-15.06,0.58,26.95,0
1847,0.031,-260.0,-4816.0,17644.0,-15.27,0.81,0.0,-14.56,0.5,26.98,0
1848,0.032,-216.0,-4316.0,17048.0,-14.21,0.7,0.0,-13.56,0.42,27.04,0
1849,0.029999997,-84.0,-3832.0,17724.0,-12.2,0.27,0.0,-13.09,0.38,27.06,0
1850,0.032,-100.0,-3904.0,17512.0,-12.57,0.32,0.0,-12.74,0.28,27.02,0
1851,0.031,-228.0,-3796.0,17648.0,-12.14,0.72,0.0,-12.48,0.21,26.97,0
1852,0.032,-12.0,-3408.0,17380.0,-11.09,0.04,0.0,-12.25,0.15,26.93,0
1853,0.029999997,360.0,-2800.0,17512.0,-9.08,-1.16,0.0,-11.11,0.01,27.04,0
1854,0.031,-776.0,404.0,24084.0,0.96,1.85,0.0,-8.28,-0.68,26.71,0
1855,0.029999997,-68.0,-2120.0,17464.0,-6.92,0.22,0.0,-7.79,-0.86,26.62,0
1856,0.029999997,156.0,-2776.0,17876.0,-8.83,-0.49,0.0,-7.36,-0.93,26.56,0
1857,0.032,24.0,-2780.0,18184.0,-8.69,-0.07,0.0,-7.15,-0.97,26.53,0
1858,0.031,224.0,-2332.0,17952.0,-7.4,-0.71,0.0,-6.55,-1.04,26.48,0
1859,0.031,116.0,-2328.0,18072.0,-7.34,-0.36,0.0,-5.95,-1.08,26.43,0
1860,0.029999997,60.0,-2140.0,17792.0,-6.86,-0.19,0.0,-5.87,-1.08,26.42,0
1861,0.031,168.0,-2312.0,18088.0,-7.28,-0.53,0.0,-5.77,-1.1,26.38,0
1862,0.031,240.0,-2228.0,18172.0,-6.99,-0.75,0.0,-5.35,-1.14,26.37,0
1863,0.029999997,160.0,-1888.0,18000.0,-5.99,-0.51,0.0,-5.12,-1.16,26.36,0
1864,0.032,208.0,-1804.0,18080.0,-5.7,-0.66,0.0,-4.66,-1.21,26.35,0
1865,0.031,-332.0,-3140.0,18696.0,-9.53,1.0,0.0,-4.1,-1.32,26.22,0
1866,0.031,-528.0,-1456.0,17924.0,-4.64,1.68,0.0,-2.87,-1.21,26.29,0
1867,0.029999997,288.0,-1208.0,18384.0,-3.76,-0.9,0.0,-2.58,-1.3,26.24,0
1868,0.031,408.0,-1028.0,18224.0,-3.23,-1.28,0.0,-2.18,-1.4,26.19,0
1869,0.032,312.0,-1712.0,21600.0,-4.53,-0.82,0.0,-0.74,-1.47,26.21,0
1870,0.031,1796.0,1100.0,16608.0,3.77,-6.16,0.0,0.97,-1.94,26.24,0
1871,0.029999997,1228.0,1008.0,18168.0,3.17,-3.86,0.0,2.4,-2.29,26.13,0
1872,0.029999997,632.0,580.0,18556.0,1.79,-1.95,0.0,3.21,-2.4,26.11,0
1873,0.031,408.0,-180.0,19408.0,-0.53,-1.2,0.0,4.35,-2.5,26.14,0
1874,0.028999997,752.0,1060.0,18104.0,3.35,-2.37,0.0,5.0,-2.63,26.15,0
1875,0.031,732.0,1444.0,17516.0,4.71,-2.38,0.0,5.85,-2.69,26.11,0
1876,0.029999997,768.0,1472.0,18200.0,4.62,-2.41,0.0,6.62,-2.78,26.07,0
1877,0.031,728.0,1624.0,18340.0,5.06,-2.26,0.0,7.61,-2.88,26.06,0
1878,0.028999997,724.0,1976.0,18416.0,6.12,-2.24,0.0,8.02,-2.93,26.06,0
1879,0.029999997,768.0,2140.0,17880.0,6.82,-2.44,0.0,8.69,-2.98,26.06,0
1880,0.031,604.0,2080.0,18248.0,6.5,-1.88,0.0,9.82,-2.96,26.1,0
1881,0.028999997,-240.0,4500.0,19052.0,13.29,0.7,0.0,11.25,-2.73,25.95,0
1882,0.031,336.0,3588.0,18628.0,10.9,-1.01,0.0,13.87,-2.42,25.89,0
1883,0.031,1060.0,3608.0,17680.0,11.51,-3.36,0.0,14.86,-2.46,25.72,0
1884,0.032,820.0,4128.0,17332.0,13.38,-2.64,0.0,15.02,-2.49,25.65,0
1885,0.028999997,648.0,4440.0,17744.0,14.04,-2.03,0.0,15.49,-2.48,25.54,0
1886,0.031,868.0,4932.0,16940.0,16.21,-2.82,0.0,16.79,-2.61,25.52,0
1887,0.031,844.0,4416.0,18316.0,13.54,-2.56,0.0,17.54,-2.69,25.48,0
1888,0.029999997,808.0,4880.0,17952.0,15.19,-2.49,0.0,17.82,-2.72,25.49,0
1889,0.031,960.0,4776.0,18104.0,14.76,-2.94,0.0,18.45,-2.81,25.49,0
1890,0.031,932.0,5524.0,16652.0,18.33,-3.04,0.0,19.61,-2.93,25.46,0
1891,0.031,1032.0,5720.0,16992.0,18.57,-3.29,0.0,20.77,-3.09,25.4,0
1892,0.029999997,1112.0,5864.0,17596.0,18.4,-3.43,0.0,21.03,-3.19,25.42,0
1893,0.031,844.0,6204.0,17536.0,19.46,-2.6,0.0,21.98,-3.29,25.45,0
1894,0.029999997,1100.0,6348.0,16992.0,20.45,-3.47,0.0,22.69,-3.39,25.45,0
1895,0.029999997,1164.0,6476.0,16456.0,21.43,-3.77,0.0,22.84,-3.44,25.49,0
1896,0.031,1096.0,6588.0,16976.0,21.17,-3.44,0.0,23.68,-3.55,25.4,0
1897,0.031,1296.0,6920.0,16928.0,22.18,-4.05,0.0,24.49,-3.65,25.38,0
1898,0.031,1020.0,6940.0,16468.0,22.81,-3.27,0.0,25.07,-3.76,25.27,0
1899,0.029999997,1144.0,7436.0,16468.0,24.25,-3.62,0.0,25.95,-3.85,25.13,0
1900,0.031,1292.0,7512.0,16668.0,24.2,-4.04,0.0,26.93,-3.97,25.0,0
